"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kyrgyz Republic","KGZ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","110.972900390625","","","","","117.836029052734","","","111.570640563965","110.899963378906","110.139129638672","108.118721008301","106.960182189941","107.018127441406","105.672988891602","96.4316482543945","95.3219985961914","93.6659622192383","92.8396835327148","92.1776962280273","92.3838577270508","93.4787521362305","94.5352783203125","96.2687530517578","96.9728012084961","97.4807205200195","97.2734222412109","98.4250335693359","98.3154220581055","98.6295249154339","98.594579054613","100.415219427116","101.404442723709","101.615259986954","101.019119688354","100.429202896692","101.201463248112","100.821829500418","99.3771014936944","97.0541207311257","95.4035568620125","94.1910529601431","96.1798272207297","",
"Cambodia","KHM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","30.5622406005859","43.4221992492676","42.4860801696777","","","","","","","","123.284072875977","148.487335205078","163.229949951172","167.185012817383","161.762893676758","153.528564453125","135.849472045898","119.073829650879","107.582252502441","90.8161773681641","84.1717071533203","","","86.5311737060547","87.9608917236328","","95.0953369140625","98.0391387939453","105.301170349121","110.810829162598","119.976997375488","135.533798217773","140.371170043945","144.732543945312","143.901824951172","140.779922485352","137.844223022461","131.563461303711","128.572204589844","125.497329711914","120.726565891866","120.336936950684","121.020393371582","114.556167602539","116.105628967285","111.129501342773","110.514587402344","111.574348449707","111.498481750488","111.00936126709","108.737748740777","109.959079096814","111.392143004927","",
"Kiribati","KIR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","95.2075271606445","116.320922851562","94.2502517700195","","120.252449035645","104.288276672363","113.716850280762","115.935668945312","118.836143493652","122.004058837891","126.326217651367","132.668518066406","131.06103515625","126.343002319336","126.780487060547","121.733177185059","116.525871276855","114.51872253418","116.128768920898","114.582847595215","116.690399169922","115.902183532715","115.039131164551","115.257957458496","113.871788024902","113.03067779541","112.854393005371","110.574378967285","102.805480957031","103.525230407715","110.482963562012","103.20580291748","108.183250427246","105.039703369141","106.622169494629","104.60368347168","101.959770202637","104.75602722168","102.684867858887","105.76015108593","106.941371681416","104.489056182908","102.019991670137","110.187141418457","104.855712890625","106.72061920166","101.298461914062","105.808935028578","104.128310837522","102.699867248535","100.464256286621","98.4846115112305","93.3518905639648","",
"St. Kitts and Nevis","KNA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","105.022071838379","108.723831176758","106.171722412109","103.673248291016","112.053871154785","97.9583435058594","98.867919921875","","116.669082641602","112.309272766113","115.225730895996","115.513412475586","112.888816833496","111.804313659668","115.31517791748","109.567710876465","109.969596862793","107.974342346191","108.823081970215","106.738456726074","","","99.5480804443359","","110.047691345215","108.23397064209","106.148010253906","107.760940551758","109.056800842285","108.863357543945","","107.283157348633","114.543518066406","114.76717376709","117.178718566895","116.233512878418","115.27172088623","113.275230407715","113.660636901855","113.638252258301","114.441650390625","","","116.573033707865","","123.615493774414","","","",
"Korea, Rep.","KOR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","100.106086730957","101.957977294922","102.722831726074","102.674819946289","102.212028503418","102.461959838867","100.202362060547","99.2359619140625","100.010139465332","100.493370056152","101.760276794434","102.897888183594","103.71524810791","103.238571166992","102.402671813965","100.26286315918","99.1139984130859","97.2687911987305","96.9967193603516","98.298957824707","98.8888778686523","100.737159729004","101.66374206543","103.078842163086","103.151412963867","102.481750488281","100.298080444336","100.59822845459","101.044090270996","98.9645385742188","98.7921524047852","98.9580383300781","99.9939575195312","100.176528930664","100.344917297363","100.363288879395","100.793983459473","101.344970703125","101.050827026367","100.80436706543","100.998878479004","101.147590637207","100.268768310547","99.4568099975586","100.062088012695","99.7160110473633","98.6247100830078","98.6656723022461","99.6388168334961","99.217903137207","98.67578125","99.0333633422852","","",
"Kuwait","KWT","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","76.3227767944336","77.5897827148438","79.245231628418","79.8226013183594","81.666748046875","84.3994598388672","89.2566680908203","91.2138366699219","88.7058868408203","87.7656326293945","85.373161315918","86.1874618530273","85.4728012084961","84.0307312011719","81.3390579223633","78.7987213134766","74.9900131225586","73.9460220336914","73.5588836669922","73.9809875488281","107.348907470703","70.791389465332","75.7312469482422","86.3036270141602","86.2886428833008","90.6320724487305","92.0612716674805","93.4049224853516","94.3826217651367","97.1785507202148","99.1064834594727","103.885429382324","106.225738525391","107.467758178711","110.183616638184","107.860626220703","109.486450195312","105.853157043457","104.783432006836","103.456069946289","104.047218322754","100.401550292969","97.4166793823242","95.9877319335938","101.933448791504","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.208389282227","107.052726745605","107.264221191406","108.692756652832","109.288818359375","109.010200500488","108.986427307129","111.661689758301","113.43977355957","117.309097290039","117.809913635254","117.715377807617","118.73690032959","117.596076965332","119.516647338867","118.45841217041","117.240753173828","116.477500915527","117.680023193359","115.379203796387","118.024307250977","114.696586608887","115.437950134277","115.896446228027","116.641273498535","117.433799743652","118.626312255859","118.085899353027","120.476226806641","121.52311706543","120.224510192871","118.913452148438","118.444671630859","117.149841308594","116.998558044434","116.072662353516","115.588569641113","114.924758911133","114.261177062988","114.063499450684","112.753463745117","111.605308532715","110.095657348633","111.023490905762","110.115898132324","109.009239196777","108.448211669922","107.984191894531","107.409828186035","107.117576599121","106.190002441406","105.088500976562","104.869110107422","104.573318481445","",
"Lao PDR","LAO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","57.4176406860352","61.0299491882324","61.1224594116211","","","65.4526596069336","98.5128784179688","98.2604675292969","101.957626342773","101.784248352051","102.542976379395","100.142539978027","97.678840637207","96.311637878418","96.0425491333008","99.3149337768555","","101.345771789551","","96.6467971801758","95.7049407958984","93.2525787353516","98.9552688598633","102.33553314209","103.49210357666","107.036521911621","107.925430297852","110.021209716797","108.336952209473","106.731010437012","105.038230895996","107.94441986084","111.48755645752","113.803970336914","115.79541015625","116.550247192383","116.699493408203","117.957847595215","119.460418701172","121.50936126709","120.713156338385","119.396707175246","118.855377420154","117.479162085855","114.178732773493","110.409390880882","107.5012462198","104.567616524494","102.567723319927","101.18915208055","100.343416891918","97.2226134363857","96.7616404628016","",
"Lebanon","LBN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","129.433456420898","","","128.259124755859","","","","83.8927001953125","","104.281227111816","107.688217163086","105.332397460938","100.903778076172","","84.955451965332","","97.9430999755859","","81.77001953125","","","77.1892623901367","76.5738220214844","78.9991836547852","79.324951171875","78.8449172973633","80.9443435668945","83.5560989379883","","","","","","","","","","","","","","","","","","","","","","","","","79.7889785766602","",
"Liberia","LBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","36.223201751709","37.1878509521484","38.2722511291504","","","40.1890983581543","37.3552398681641","","45.2215805053711","45.3198585510254","47.8219299316406","","","","38.5686302185059","","","","","","","","","","","","","","74.6812286376953","94.1050415039062","113.00203704834","","","","","","90.7917785644531","","89.3079299926758","96.6228713989258","","100.91922380646","","52.2450634327054","92.6740338678077","90.1829739124477","84.1511009480743","79.9273019985662","","","72.9198522298742","68.0120635177256","67.2317884233233","","",
"Libya","LBY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","94.2706832885742","101.696502685547","106.064147949219","106.940101623535","109.52668762207","113.26579284668","114.705917358398","114.368659973145","124.389183044434","124.786468505859","124.606262207031","","126.055183410645","","","117.236640930176","","","","","","","","","","","","","114.561042785645","","108.625068664551","106.845970153809","105.594276428223","106.58975982666","101.798553466797","106.919326782227","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","96.9091720581055","104.684669494629","111.938888549805","116.469291687012","119.235969543457","122.785591125488","127.53426361084","129.035064697266","131.255737304688","127.989631652832","122.082473754883","126.403861999512","126.552299499512","125.678161621094","127.246810913086","124.43879699707","122.783767700195","122.362289428711","123.489929199219","123.829803466797","123.446907043457","122.220970153809","122.718696594238","121.168876647949","116.692817687988","120.738502502441","124.121551513672","126.040748596191","104.047019958496","104.808959960938","106.905807495117","105.880859375","105.309852600098","103.170341491699","103.064880371094","107.420150756836","101.432060241699","99.8569183349609","99.6741180419922","99.1148223876953","98.4985885620117","97.4788131713867","97.9308090209961","97.4298324584961","95.7481918334961","96.4007263183594","96.7399826049805","97.9211578369141","98.7415771484375","99.3261871337891","","103.664779663086","100.674041748047","",
"Latin America & Caribbean","LCN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.093231201172","107.025909423828","107.318687438965","108.641471862793","109.051979064941","108.690643310547","108.700729370117","111.195510864258","112.842109680176","116.274078369141","116.600898742676","116.576217651367","117.356643676758","116.20832824707","117.738639831543","116.827667236328","115.692161560059","114.960006713867","115.988761901855","113.973289489746","116.399421691895","113.608047485352","114.290481567383","114.630500793457","115.144653320312","115.705223083496","116.626350402832","115.346572875977","118.426750183105","119.349182128906","118.152946472168","117.134986877441","116.866882324219","115.620666503906","115.637939453125","114.784103393555","114.357887268066","113.891700744629","113.143569946289","112.93034362793","111.66837310791","110.603942871094","109.255790710449","110.092788696289","109.18221282959","108.126586914062","107.395057678223","106.820899963379","106.450820922852","106.313697814941","105.605667114258","104.804908752441","104.765487670898","104.505409240723","",
"Least developed countries: UN classification","LDC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","50.1437301635742","49.6720886230469","52.4837913513184","55.5307006835938","56.167610168457","58.723201751709","61.0689086914062","62.5137596130371","64.1484603881836","65.3953018188477","66.9348602294922","68.3267135620117","68.6990814208984","69.2014083862305","68.8191223144531","66.9807510375977","66.8560791015625","65.9027481079102","68.143440246582","67.6023864746094","66.4713668823242","68.4069595336914","68.5072479248047","69.1118469238281","70.0732803344727","71.7382888793945","72.3558502197266","75.4085311889648","75.9834518432617","75.7475128173828","77.8526992797852","80.4066696166992","85.2208862304688","88.4927597045898","91.0144577026367","93.4109191894531","95.8794708251953","97.5688095092773","100.146118164062","100.761001586914","101.149719238281","102.680686950684","103.202041625977","103.036552429199","103.318626403809","102.095352172852","102.309509277344","102.699211120605","103.617660522461","104.403732299805","104.801887512207","103.822219848633","103.598770141602","","",
"Low income","LIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","51.0638885498047","51.1848411560059","51.5268592834473","52.4997711181641","53.3574600219727","54.6078186035156","56.3605308532715","58.2944107055664","58.7368583679199","59.7508316040039","61.6392288208008","63.1781806945801","62.5556411743164","62.4160804748535","62.6022682189941","61.839729309082","61.9390907287598","60.9664192199707","61.4403610229492","60.0012702941895","58.3456611633301","60.1318283081055","58.773078918457","58.8143196105957","59.8819694519043","62.6272888183594","62.8090896606445","67.4550704956055","68.3118133544922","67.6834411621094","70.0591201782227","73.3968505859375","78.328742980957","81.6869201660156","84.430290222168","87.5056762695312","90.388801574707","92.8562622070312","97.2164535522461","97.9332427978516","97.7322006225586","97.820442199707","98.770378112793","98.1755981445312","98.8400192260742","97.3704528808594","98.3242416381836","99.0225219726562","100.052032470703","101.111343383789","102.078842163086","101.001602172852","100.863082885742","101.258407592773","",
"Liechtenstein","LIE","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.175201416016","109.152221679688","105.754722595215","107.511962890625","107.265769958496","105.525672912598","105.751121520996","105.459182739258","104.950500488281","103.828002929688","","102.660987854004","105.665420532227","105.491020202637","104.699737548828","106.329788208008","103.830009460449","102.913627624512","102.110137939453","","","",
"Sri Lanka","LKA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","102.650672912598","103.930877685547","93.949333190918","91.3989715576172","86.0237121582031","83.1410064697266","82.7679061889648","87.7064971923828","110.989212036133","114.628036499023","119.281517028809","122.501319885254","122.830039978027","122.421852111816","122.966499328613","123.736709594727","123.63842010498","106.744743347168","107.043449401855","107.912490844727","108.770622253418","110.847297668457","110.409599304199","111.021682739258","110.460067749023","112.443450927734","106.883110046387","","105.266380310059","","","104.364463806152","102.992111206055","100.474731445312","96.0155410766602","98.1022415161133","97.6338500976562","96.774772644043","95.7359237670898","93.3820571899414","97.7818463248405","97.4040369798308","97.1795184665472","97.2749804467229","97.4337516057892","97.5291050039874","97.5314043840293","97.6488384222062","97.2796030839923","97.2772077331941","97.478656149899","96.8717554685532","95.9158628635578","","",
"Lower middle income","LMC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","73.1830291748047","73.1390380859375","74.6279907226562","77.3714599609375","77.6985168457031","78.8705520629883","79.1836776733398","81.6321411132812","81.0229721069336","82.2252731323242","83.8199081420898","85.3599624633789","86.663459777832","87.9450073242188","88.3814926147461","87.2929306030273","87.3182525634766","86.169059753418","87.1841888427734","88.4712295532227","88.2074584960938","88.4160766601562","88.861213684082","90.4127197265625","91.3443222045898","90.6224212646484","90.2264785766602","90.7690277099609","90.4507904052734","91.2115707397461","92.6456909179688","94.8426284790039","95.1603317260742","99.5912094116211","101.199226379395","102.464630126953","103.201759338379","103.866691589355","103.318870544434","102.873573303223","103.052200317383","103.440811157227","103.893669128418","104.38818359375","103.32243347168","103.259841918945","105.952507019043","105.008750915527","98.7230834960938","98.5119323730469","99.287971496582","99.5226593017578","102.410423278809","102.758392333984","",
"Low & middle income","LMY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","88.7602920532227","87.5213012695312","87.4492111206055","89.5536804199219","89.6662521362305","92.1164779663086","93.9630889892578","94.7530899047852","93.639892578125","94.4488906860352","95.2333602905273","96.4594116210938","97.4082565307617","98.5358734130859","99.5664215087891","100.34245300293","100.966117858887","100.415969848633","100.225227355957","99.5698471069336","98.1043701171875","97.2629699707031","96.5531387329102","96.6701736450195","96.8618011474609","96.8327484130859","96.4390869140625","97.0063171386719","97.1204833984375","97.8947982788086","98.5721969604492","100.117881774902","100.212936401367","101.940963745117","102.695648193359","102.991012573242","103.470596313477","104.22331237793","104.427658081055","104.160148620605","103.920433044434","103.868431091309","104.00170135498","104.241966247559","102.781669616699","102.153266906738","103.423301696777","102.954986572266","100.029891967773","100.095527648926","100.671516418457","100.531936645508","101.95938873291","101.973388671875","",
"Lesotho","LSO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","88.4097595214844","84.3441772460938","84.9722137451172","88.6809005737305","101.294769287109","101.214080810547","99.4200592041016","99.5016479492188","97.5231170654297","97.5149765014648","98.010856628418","100.090026855469","103.323356628418","103.350440979004","101.848426818848","103.359481811523","101.841987609863","104.560752868652","106.284339904785","105.044151306152","103.873329162598","104.831962585449","103.543212890625","99.6528930664062","101.574546813965","103.194847106934","101.198837280273","99.003776550293","99.4614334106445","98.8301315307617","112.376472473145","115.39672088623","118.3701171875","123.27693939209","124.082908630371","124.61319732666","127.235618591309","121.089477539062","120.435043334961","118.390426635742","118.151779064642","117.591586937421","116.668398755341","112.749893954329","110.812823540096","108.82159117239","108.132832568498","109.97262124663","100.601681516616","96.0932696538521","92.6714097194331","90.073345746855","88.6117800268315","86.3705569704352","",
"Late-demographic dividend","LTE","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","114.293113708496","109.933937072754","106.561042785645","107.394081115723","106.139236450195","110.136299133301","113.589332580566","112.723731994629","109.949348449707","109.952217102051","109.53328704834","110.660591125488","111.385452270508","113.24324798584","115.410202026367","119.558456420898","122.695518493652","124.118621826172","122.784713745117","119.232757568359","115.88892364502","112.894813537598","111.303871154785","110.317481994629","109.916282653809","110.528213500977","110.220352172852","110.325798034668","110.935150146484","112.971893310547","113.764663696289","114.595680236816","113.099746704102","111.530921936035","109.856239318848","107.697952270508","107.088203430176","106.781272888184","106.849319458008","105.861709594727","104.723587036133","103.714347839355","103.165176391602","103.39981842041","100.563346862793","99.9226226806641","100.130836486816","100.514801025391","100.65087890625","100.773948669434","101.06803894043","101.209396362305","101.800369262695","101.136093139648","",
"Lithuania","LTU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","77.8179321289062","","","","","80.9728088378906","","","88.7439575195312","89.1176071166992","91.5305023193359","90.3784027099609","92.234001159668","92.3486022949219","94.8741073608398","96.6685409545898","99.3870391845703","100.246696472168","102.04972076416","103.144233703613","103.148803710938","103.104148864746","102.963088989258","103.970291137695","102.84455871582","102.028747558594","101.104446411133","99.499267578125","99.9498291015625","100.421501159668","101.251838684082","101.85440826416","101.754577636719","100.977882385254","101.542343139648","104.223098754883","106.410949707031","106.05738067627","104.706062316895","103.468246459961","101.152992248535","101.905830383301","","",
"Luxembourg","LUX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","115.793876647949","110.556137084961","110.391021728516","107.961723327637","110.110778808594","95.2333679199219","95.2828063964844","95.5597229003906","95.2165908813477","93.7915496826172","90.9620590209961","91.042839050293","91.0125198364258","89.9222412109375","89.4764709472656","","90.4022369384766","88.8129425048828","92.8574295043945","","","88.8354721069336","","","102.377502441406","95.5644226074219","95.5295562744141","94.0968170166016","93.3187866210938","98.45556640625","98.2414703369141","99.3786163330078","99.7913970947266","99.1101303100586","99.0978927612305","99.8659591674805","99.6400299072266","99.5173110961914","99.1816101074219","","98.0030136108398","96.2988433837891","98.7363967895508","97.7293472290039","97.3061294555664","97.4022521972656","97.4095687866211","96.7351989746094","97.3428497314453","98.3345489501953","98.6442489624023","98.4758377075195","99.484260559082","","",
"Latvia","LVA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","99.1938323974609","99.4226684570312","99.7030715942383","100.021308898926","100.418601989746","101.048217773438","118.180313110352","117.930191040039","117.226188659668","93.8045120239258","95.8551788330078","95.2086486816406","87.7323837280273","83.2302932739258","83.8640899658203","90.3184814453125","97.2764511108398","101.629959106445","103.698921203613","101.699783325195","103.411827087402","104.02027130127","105.016151428223","105.490577697754","104.843978881836","104.261993408203","104.213363647461","103.548599243164","102.918098449707","102.958602905273","102.285652160645","101.048713684082","100.386268615723","99.8528213500977","99.3933181762695","99.1985473632812","99.3678436279297","99.614387512207","99.9834365844727","99.8328475952148","99.7407684326172","99.41796875","","",
"Macao SAR, China","MAC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","58.5135688781738","59.3076286315918","62.632209777832","59.689811706543","63.9328918457031","73.47705078125","95.1463775634766","92.4590225219727","102.348350524902","","","","","","","","","","115.327911376953","105.839057922363","99.2676696777344","96.3565979003906","95.6485900878906","","","","","","100.168746948242","103.858833312988","103.473831176758","106.838760375977","105.168479919434","105.103332519531","102.854553222656","100.32633972168","101.569869995117","102.432548522949","101.260093688965","101.166412353516","102.676452636719","99.3245620727539","99.6905822753906","100.713661193848","99.8024673461914","101.28736114502","105.325927734375","101.238258361816","96.2425994873047","92.7896194458008","89.0703506469727","84.9676666259766","86.4246597290039","",
"St. Martin (French part)","MAF","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","51.8706092834473","53.3263816833496","54.1431999206543","55.6832504272461","57.8113594055176","62.0894889831543","65.7188262939453","69.2122268676758","72.7100296020508","75.7999725341797","78.4072113037109","81.5416030883789","84.4033584594727","83.7650299072266","75.7388916015625","74.4581832885742","71.5765609741211","68.7391891479492","65.3540802001953","65.6314315795898","62.499568939209","64.0736770629883","67.1592712402344","70.4553375244141","73.8834915161133","76.8806610107422","79.0417022705078","81.850341796875","87.3162536621094","92.9253921508789","97.7017211914062","103.055442810059","105.895278930664","106.186813354492","106.112342834473","105.147178649902","105.761901855469","104.580726623535","104.294273376465","107.343269348145","109.072212219238","109.254737854004","108.960731506348","108.563468933105","107.762748718262","107.984367370605","109.259231567383","110.367233276367","111.516250610352","112.553207397461","111.836860656738","114.169990539551","114.473091125488","",
"Monaco","MCO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","134.358047485352","129.217391967773","","","","","","122.870658874512","","","","","122.644927978516","","","","","","","","138.841033935547","138.443405151367","","142.688674926758","143.146423339844","144.063934326172","139.057968139648","133.789337158203","134.173858642578","133.156494140625","","","","","","","","124.6298828125","","","","","","","","144.476531982422","","","","","","","","",
"Moldova","MDA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.428909301758","105.72200012207","104.464431762695","103.681900024414","103.337387084961","105.074920654297","106.519981384277","106.778422255742","106.97324544397","","",
"Madagascar","MDG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.9396667480469","85.5402297973633","85.3619003295898","83.1456832885742","88.1943893432617","91.0048904418945","111.497467041016","114.016708374023","113.786018371582","120.369522094727","125.572052001953","122.485336303711","117.537750244141","111.540168762207","107.446899414062","","","92.8283233642578","94.0353164672852","91.0481185913086","92.6920166015625","86.2739334106445","83.6622161865234","81.9167022705078","79.5679321289062","83.2419662475586","","88.9814529418945","91.2833786010742","96.4993515014648","97.1545028686523","97.787467956543","112.087532043457","127.906799316406","132.899917602539","133.369888305664","135.707183837891","139.664596557617","147.806381225586","142.481914817506","141.919485946402","141.97428629473","141.257857671766","141.730607080687","142.889144859196","138.570736054012","143.368317316714","136.93602734389","129.22580991302","131.206614086507","145.696394232079","138.19226558666","135.788053140467","",
"Maldives","MDV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","131.049392700195","","141.00178527832","","","","148.011016845703","","","","","","120.399978637695","122.866661071777","125.446571350098","122.310081481934","122.243438720703","119.407600402832","125.3798828125","126.769729614258","127.288780212402","124.851081848145","122.174880981445","121.526962280273","120.154891967773","114.222267150879","112.658378601074","107.769149780273","105.49405670166","104.686576843262","102.207118322005","100.484915139851","97.5583890922863","95.7495360850594","96.8026029307434","99.0130883285946","98.1044461393513","96.9436423911881","96.5892360543105","97.1278500186886","97.8304501576986","","95.367258247522","97.5430868579737","",
"Middle East & North Africa","MEA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","71.7002410888672","71.6411819458008","74.256721496582","75.8210983276367","76.4834594726562","79.1364669799805","81.1563491821289","82.2803268432617","82.9984893798828","82.1288909912109","84.8260879516602","84.0570983886719","85.7231903076172","86.777946472168","87.970100402832","87.9049072265625","88.7571182250977","89.7017211914062","90.6362686157227","90.547233581543","91.9339599609375","92.9013137817383","90.5880966186523","90.7762985229492","92.6210098266602","91.2321014404297","93.0771026611328","93.3346176147461","93.9342880249023","94.5098266601562","94.6951675415039","95.5481567382812","96.6443023681641","97.8009262084961","98.5830612182617","98.8110885620117","99.481086730957","99.8685302734375","99.5558624267578","99.6882095336914","100.124099731445","101.536972045898","102.784812927246","101.062980651855","98.6464004516602","98.3342208862305","98.2381820678711","98.4310073852539","98.5519409179688","98.7060928344727","99.0482482910156","98.8624725341797","97.6303863525391","97.8235473632812","",
"Mexico","MEX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","101.879577636719","103.615463256836","105.350479125977","107.86792755127","107.167510986328","108.876991271973","112.741569519043","113.50959777832","119.238822937012","121.210968017578","123.098602294922","123.571662902832","123.492340087891","123.310913085938","121.290168762207","120.24430847168","119.04280090332","117.16886138916","116.595252990723","115.681137084961","114.768417358398","114.321083068848","113.895523071289","113.512878417969","113.463119506836","112.735969543457","111.685478210449","110.51586151123","109.927383422852","109.118301391602","109.028007507324","109.220031738281","109.264152526855","108.834548950195","108.534042358398","108.129272460938","108.726860046387","109.446380615234","110.722198486328","110.995216369629","111.058860778809","111.073516845703","110.109268188477","108.573143005371","106.963432312012","106.391220092773","105.797607421875","105.188163757324","105.095039367676","104.517730712891","103.358810424805","102.004783630371","","",
"Marshall Islands","MHL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1689682006836","","","94.4150924682617","84.3635635375977","93.8887023925781","93.1321487426758","96.1404266357422","95.9023971557617","98.2220687866211","100.0595703125","","103.249969482422","","","","109.857276916504","107.456016540527","","","106.27294921875","103.001533508301","103.813346862793","105.104331970215","","",
"Middle income","MIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","92.2131576538086","90.7755889892578","90.6097793579102","92.7437286376953","92.7437515258789","95.3090133666992","97.2175521850586","97.9224014282227","96.686149597168","97.5147705078125","98.2079696655273","99.4158782958984","100.528106689453","101.827659606934","103.00707244873","104.021072387695","104.786666870117","104.377708435059","104.158622741699","103.608627319336","102.173843383789","101.069396972656","100.448570251465","100.636787414551","100.795318603516","100.502532958984","100.095031738281","100.30525970459","100.416381835938","101.459892272949","102.063148498535","103.534729003906","103.118469238281","104.726440429688","105.204429626465","105.17635345459","105.372673034668","105.916473388672","105.528747558594","105.134460449219","104.913146972656","104.86009979248","104.874610900879","105.280288696289","103.478813171387","103.01439666748","104.354621887207","103.684127807617","100.025726318359","99.9022598266602","100.400253295898","100.440307617188","102.176696777344","102.116203308105","",
"North Macedonia","MKD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9676208496094","94.8821563720703","96.3362426757812","97.9606781005859","98.784538269043","99.8360137939453","100.663146972656","101.575706481934","101.231201171875","99.6265335083008","97.4190902709961","97.4486389160156","98.1046905517578","97.4777984619141","97.6788101196289","91.8012084960938","91.9132537841797","92.3337936401367","","92.9667129516602","96.9780578613281","95.9001388549805","96.8858184814453","","95.2024078369141","95.5603866577148","93.6538467407227","93.4353332519531","93.2624588012695","97.4866561889648","","",
"Mali","MLI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","22.9730606079102","24.0243396759033","24.3751106262207","25.118709564209","24.938570022583","25.5191192626953","26.1593799591064","26.8983402252197","27.355920791626","27.0976104736328","25.6676292419434","24.9732704162598","24.6314792633057","23.6367092132568","23.0239391326904","22.2088298797607","22.0208797454834","21.979040145874","25.3128604888916","25.4065799713135","25.8793201446533","27.4326591491699","30.7197608947754","33.7702407836914","36.3214302062988","39.6511192321777","44.2907600402832","48.2177505493164","52.4957389831543","54.5383415222168","59.2086791992188","63.0178184509277","65.0038223266602","68.3996734619141","71.8731994628906","74.6659393310547","76.9792175292969","78.8654403686523","80.0612335205078","80.4463500976562","80.7510375976562","77.2598114013672","72.5381469726562","73.4566497802734","72.1444473266602","73.5641021728516","76.4468078613281","72.0947494506836","","74.6229097090378","72.6488857573486","","74.4169692993164","",
